age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
28,blue-collar,married,secondary,True,1137,True,True,cellular,6,,129,4,211,3,other,True
27,blue-collar,single,secondary,True,181,True,True,unknown,13,,147,1,-1,0,unknown,True
36,unemployed,divorced,secondary,True,8267,True,True,unknown,18,,321,2,-1,0,unknown,True
41,technician,married,secondary,True,871,True,True,unknown,6,,145,1,-1,0,unknown,True
30,services,single,secondary,True,1824,True,True,cellular,21,,153,2,-1,0,unknown,True
52,management,single,tertiary,True,4,True,True,cellular,28,,30,9,-1,0,unknown,True
35,admin.,married,secondary,True,421,True,True,cellular,18,,350,1,-1,0,unknown,True
37,housemaid,single,tertiary,True,561,True,True,cellular,18,,188,1,165,2,failure,True
37,services,married,secondary,True,1498,True,True,cellular,20,,107,1,-1,0,unknown,True
48,management,divorced,tertiary,True,657,True,True,cellular,29,,251,2,-1,0,unknown,True
38,unemployed,married,secondary,True,0,True,True,cellular,24,,168,2,-1,0,unknown,True
44,technician,divorced,tertiary,True,9192,True,True,unknown,6,,59,3,-1,0,unknown,True
43,technician,married,secondary,True,7876,True,True,cellular,11,,209,2,-1,0,unknown,True
35,blue-collar,single,secondary,True,0,True,True,cellular,9,,226,3,280,1,other,True
40,technician,married,secondary,True,192,True,True,cellular,7,,266,2,-1,0,unknown,True
42,blue-collar,married,primary,True,803,True,True,unknown,7,,171,2,-1,0,unknown,True
51,blue-collar,married,primary,True,1694,True,True,cellular,13,,186,2,-1,0,unknown,True
46,management,married,secondary,True,5559,True,True,unknown,17,,483,1,-1,0,unknown,True
40,blue-collar,divorced,primary,True,737,True,True,unknown,12,,102,1,-1,0,unknown,True
51,housemaid,married,unknown,True,174,True,True,telephone,29,,308,3,-1,0,unknown,True
24,self-employed,single,tertiary,True,931,True,True,unknown,28,,200,4,-1,0,unknown,True
31,technician,married,tertiary,True,95,True,True,cellular,21,,48,6,-1,0,unknown,True
41,entrepreneur,married,primary,True,0,True,True,unknown,16,,630,2,-1,0,unknown,True
34,technician,single,secondary,True,4367,True,True,cellular,13,,121,2,-1,0,unknown,True
31,blue-collar,married,primary,True,68,True,True,unknown,8,,226,1,-1,0,unknown,True
31,management,single,tertiary,True,1308,True,True,cellular,22,,323,3,-1,0,unknown,True
52,retired,divorced,primary,True,353,True,True,cellular,31,,395,4,-1,0,unknown,True
38,blue-collar,married,secondary,True,-40,True,True,unknown,23,,227,1,-1,0,unknown,True
31,blue-collar,married,secondary,True,0,True,True,unknown,9,,133,1,-1,0,unknown,True
34,admin.,married,secondary,True,-312,True,True,unknown,9,,232,1,-1,0,unknown,True
22,student,single,unknown,True,549,True,True,cellular,2,,154,1,-1,0,unknown,True
60,services,married,secondary,True,8837,True,True,unknown,16,,144,4,-1,0,unknown,True
28,blue-collar,married,secondary,True,1020,True,True,unknown,28,,251,1,-1,0,unknown,True
31,admin.,married,secondary,True,3540,True,True,cellular,21,,441,1,-1,0,unknown,True
32,management,married,tertiary,True,663,True,True,cellular,22,,62,3,-1,0,unknown,True
77,retired,married,primary,True,2590,True,True,telephone,15,,112,5,94,15,success,True
70,retired,married,primary,True,4982,True,True,cellular,4,,794,2,-1,0,unknown,True
29,services,married,tertiary,True,6,True,True,unknown,28,,143,2,-1,0,unknown,True
34,management,married,tertiary,True,118,True,True,telephone,17,,171,3,-1,0,unknown,True
38,blue-collar,divorced,primary,True,-258,True,True,cellular,14,,134,2,370,4,other,True
45,blue-collar,married,secondary,True,-221,True,True,unknown,3,,170,1,-1,0,unknown,True
40,management,married,secondary,True,2596,True,True,unknown,12,,236,1,-1,0,unknown,True
34,blue-collar,married,secondary,True,467,True,True,cellular,13,,195,2,357,2,failure,True
30,technician,divorced,secondary,True,3100,True,True,cellular,20,,125,1,183,4,failure,True
56,management,divorced,tertiary,True,722,True,True,cellular,19,,134,3,94,2,failure,True
50,technician,married,secondary,True,797,True,True,unknown,6,,354,1,-1,0,unknown,True
53,technician,married,tertiary,True,476,True,True,cellular,28,,160,1,-1,0,unknown,True
48,unknown,married,unknown,True,558,True,True,cellular,25,,433,6,-1,0,unknown,True
53,entrepreneur,married,secondary,True,162,True,True,cellular,7,,270,2,-1,0,unknown,True
27,technician,single,secondary,True,1842,True,True,cellular,18,,687,2,300,1,failure,True
46,blue-collar,married,secondary,True,2348,True,True,cellular,17,,182,1,-1,0,unknown,True
54,retired,married,primary,True,11,True,True,cellular,18,,48,10,-1,0,unknown,True
36,blue-collar,married,secondary,True,2103,True,True,unknown,26,,71,1,-1,0,unknown,True
31,technician,single,tertiary,True,967,True,True,cellular,21,,210,3,-1,0,unknown,True
58,technician,married,secondary,True,116,True,True,unknown,16,,580,3,-1,0,unknown,True
48,services,divorced,primary,True,2805,True,True,cellular,23,,212,2,-1,0,unknown,True
29,services,married,secondary,True,1386,True,True,unknown,28,,166,1,-1,0,unknown,True
57,management,divorced,unknown,True,0,True,True,cellular,27,,102,1,-1,0,unknown,True
37,admin.,married,secondary,True,0,True,True,cellular,22,,185,1,-1,0,unknown,True
53,management,married,secondary,True,90,True,True,telephone,20,,67,5,-1,0,unknown,True
58,management,married,secondary,True,37,True,True,cellular,18,,84,11,-1,0,unknown,True
33,admin.,married,secondary,True,7,True,True,cellular,17,,612,1,148,1,failure,True
38,management,married,tertiary,True,676,True,True,cellular,15,,59,3,-1,0,unknown,True
28,blue-collar,single,secondary,True,3817,True,True,cellular,4,,528,3,-1,0,unknown,True
28,admin.,single,secondary,True,144,True,True,cellular,8,,136,1,-1,0,unknown,True
37,management,single,tertiary,True,230,True,True,cellular,2,,120,2,272,1,failure,True
27,management,single,tertiary,True,0,True,True,unknown,19,,352,1,-1,0,unknown,True
36,technician,married,tertiary,True,1109,True,True,cellular,13,,328,2,-1,0,unknown,True
53,services,married,secondary,True,2925,True,True,unknown,15,,1392,4,-1,0,unknown,True
26,services,single,secondary,True,397,True,True,cellular,29,,268,1,-1,0,unknown,True
59,unemployed,single,secondary,True,865,True,True,cellular,4,,1086,1,-1,0,unknown,True
31,technician,single,secondary,True,816,True,True,cellular,9,,100,2,-1,0,unknown,True
59,management,married,primary,True,396,True,True,unknown,2,,72,3,-1,0,unknown,True
40,blue-collar,divorced,secondary,True,0,True,True,unknown,6,,121,2,-1,0,unknown,True
27,technician,married,secondary,True,241,True,True,unknown,26,,889,1,-1,0,unknown,True
32,services,married,secondary,True,243,True,True,unknown,6,,144,1,-1,0,unknown,True
42,entrepreneur,married,tertiary,True,233,True,True,cellular,5,,446,1,-1,0,unknown,True
43,services,married,secondary,True,43,True,True,cellular,18,,199,1,-1,0,unknown,True
53,self-employed,married,tertiary,True,290,True,True,cellular,24,,303,3,-1,0,unknown,True
30,services,single,secondary,True,101,True,True,cellular,19,,85,2,-1,0,unknown,True
53,admin.,divorced,secondary,True,1151,True,True,unknown,5,,412,1,-1,0,unknown,True
53,technician,divorced,secondary,True,45,True,True,unknown,28,,171,6,-1,0,unknown,True
57,management,married,tertiary,True,1410,True,True,cellular,10,,185,1,-1,0,unknown,True
33,technician,married,secondary,True,1234,True,True,telephone,9,,61,1,-1,0,unknown,True
38,technician,married,secondary,True,2767,True,True,cellular,21,,711,2,-1,0,unknown,True
33,student,single,unknown,True,5969,True,True,cellular,30,,110,1,83,7,failure,True
42,management,divorced,secondary,True,-272,True,True,cellular,8,,186,1,-1,0,unknown,True
32,blue-collar,single,secondary,True,1036,True,True,unknown,30,,62,2,-1,0,unknown,True
42,technician,married,secondary,True,9324,True,True,cellular,27,,67,4,-1,0,unknown,True
41,technician,married,secondary,True,1043,True,True,unknown,14,,225,1,-1,0,unknown,True
35,technician,married,tertiary,True,1473,True,True,unknown,12,,84,3,-1,0,unknown,True
48,entrepreneur,married,secondary,True,183,True,True,unknown,3,,203,9,-1,0,unknown,True
24,management,single,secondary,True,86,True,True,unknown,2,,1075,2,-1,0,unknown,True
59,blue-collar,married,secondary,True,0,True,True,unknown,20,,217,4,-1,0,unknown,True
45,blue-collar,married,primary,True,2388,True,True,cellular,11,,317,2,-1,0,unknown,True
39,admin.,divorced,secondary,True,160,True,True,cellular,5,,156,1,-1,0,unknown,True
46,management,married,tertiary,True,385,True,True,unknown,29,,52,4,-1,0,unknown,True
38,entrepreneur,married,tertiary,True,4,True,True,cellular,16,,158,1,-1,0,unknown,True
30,management,single,tertiary,True,119,True,True,cellular,28,,430,1,-1,0,unknown,True
52,technician,married,tertiary,True,0,True,True,cellular,5,,409,1,-1,0,unknown,True
42,management,divorced,tertiary,True,742,True,True,unknown,5,,58,3,-1,0,unknown,True
46,self-employed,divorced,secondary,True,0,True,True,unknown,10,,6,1,-1,0,unknown,True
33,management,single,tertiary,True,1724,True,True,cellular,3,,252,6,-1,0,unknown,True
52,retired,married,secondary,True,0,True,True,cellular,22,,351,5,-1,0,unknown,True
49,self-employed,married,tertiary,True,503,True,True,cellular,6,,310,4,200,1,failure,True
59,management,single,tertiary,True,68,True,True,unknown,28,,176,2,-1,0,unknown,True
58,management,divorced,primary,True,5914,True,True,unknown,17,,69,4,-1,0,unknown,True
26,technician,single,tertiary,True,192,True,True,unknown,15,,477,1,-1,0,unknown,True
41,management,married,tertiary,True,15,True,True,unknown,20,,13,5,-1,0,unknown,True
41,blue-collar,married,secondary,True,2157,True,True,unknown,14,,154,2,-1,0,unknown,True
39,technician,married,secondary,True,3494,True,True,cellular,19,,139,1,92,4,failure,True
27,housemaid,married,primary,True,275,True,True,cellular,14,,196,2,-1,0,unknown,True
47,self-employed,married,secondary,True,318,True,True,cellular,21,,83,1,-1,0,unknown,True
52,retired,married,tertiary,True,350,True,True,cellular,9,,156,1,-1,0,unknown,True
37,technician,married,secondary,True,588,True,True,cellular,14,,65,4,-1,0,unknown,True
38,blue-collar,married,secondary,True,2008,True,True,cellular,18,,354,1,-1,0,unknown,True
42,technician,single,tertiary,True,35,True,True,cellular,17,,38,1,115,5,other,True
41,technician,married,secondary,True,2152,True,True,cellular,30,,134,1,121,1,other,True
46,entrepreneur,married,secondary,True,122,True,True,cellular,6,,1047,2,1,7,failure,True
40,services,divorced,secondary,True,160,True,True,cellular,14,,123,3,-1,0,unknown,True
41,student,single,secondary,True,1934,True,True,cellular,21,,162,2,-1,0,unknown,True
60,retired,married,tertiary,True,0,True,True,unknown,13,,34,4,-1,0,unknown,True
59,retired,married,unknown,True,613,True,True,cellular,19,,75,2,-1,0,unknown,True
59,retired,married,primary,True,574,True,True,cellular,18,,197,6,-1,0,unknown,True
28,blue-collar,single,primary,True,0,True,True,unknown,3,,380,4,-1,0,unknown,True
45,admin.,single,secondary,True,341,True,True,cellular,5,,77,2,-1,0,unknown,True
31,blue-collar,divorced,primary,True,158,True,True,unknown,28,,157,1,-1,0,unknown,True
31,unemployed,single,tertiary,True,1489,True,True,cellular,3,,678,1,-1,0,unknown,True
46,unknown,married,unknown,True,2911,True,True,telephone,7,,41,9,-1,0,unknown,True
51,self-employed,married,secondary,True,1178,True,True,cellular,6,,530,2,-1,0,unknown,True
37,admin.,married,secondary,True,96,True,True,cellular,5,,102,1,182,3,success,True
40,services,married,secondary,True,4157,True,True,unknown,15,,735,1,-1,0,unknown,True
31,blue-collar,single,secondary,True,-575,True,True,unknown,2,,153,9,-1,0,unknown,True
38,blue-collar,married,primary,True,3419,True,True,unknown,20,,324,5,-1,0,unknown,True
39,technician,single,secondary,True,1104,True,True,cellular,20,,333,2,105,2,success,True
29,services,married,secondary,True,57,True,True,telephone,21,,342,9,-1,0,unknown,True
65,retired,married,primary,True,343,True,True,telephone,5,,159,2,-1,0,unknown,True
26,admin.,single,secondary,True,-326,True,True,unknown,19,,128,3,-1,0,unknown,True
44,admin.,married,secondary,True,0,True,True,cellular,31,,209,1,-1,0,unknown,True
27,management,single,tertiary,True,3104,True,True,unknown,28,,160,2,-1,0,unknown,True
35,management,married,tertiary,True,648,True,True,cellular,30,,674,2,-1,0,unknown,True
36,admin.,single,secondary,True,10041,True,True,cellular,20,,91,2,184,1,other,True
36,management,single,tertiary,True,-508,True,True,cellular,17,,832,2,-1,0,unknown,True
24,blue-collar,single,secondary,True,327,True,True,unknown,28,,333,2,-1,0,unknown,True
33,management,single,tertiary,True,1150,True,True,telephone,12,,109,2,-1,0,unknown,True
53,management,single,tertiary,True,1074,True,True,unknown,15,,523,2,-1,0,unknown,True
45,services,married,secondary,True,27,True,True,cellular,31,,43,2,-1,0,unknown,True
37,technician,married,secondary,True,3720,True,True,cellular,28,,561,1,-1,0,unknown,True
60,blue-collar,divorced,primary,True,92,True,True,unknown,6,,70,3,-1,0,unknown,True
30,management,single,tertiary,True,7845,True,True,unknown,3,,59,1,-1,0,unknown,True
37,blue-collar,married,primary,True,157,True,True,unknown,30,,833,8,-1,0,unknown,True
34,unemployed,married,secondary,True,428,True,True,cellular,7,,221,2,267,3,other,True
28,blue-collar,married,secondary,True,0,True,True,cellular,15,,6,4,-1,0,unknown,True
44,technician,single,secondary,True,54,True,True,cellular,19,,199,2,-1,0,unknown,True
34,management,married,tertiary,True,13,True,True,cellular,21,,47,1,-1,0,unknown,True
70,retired,married,primary,True,3230,True,True,cellular,24,,112,1,-1,0,unknown,True
38,management,single,tertiary,True,1637,True,True,cellular,5,,231,1,-1,0,unknown,True
32,admin.,single,secondary,True,6981,True,True,cellular,2,,154,1,194,3,failure,True
39,entrepreneur,married,tertiary,True,1,True,True,unknown,29,,102,1,-1,0,unknown,True
38,technician,divorced,secondary,True,631,True,True,cellular,25,,343,2,-1,0,unknown,True
36,housemaid,divorced,tertiary,True,7296,True,True,cellular,18,,108,6,-1,0,unknown,True
32,blue-collar,single,tertiary,True,3014,True,True,cellular,7,,291,2,-1,0,unknown,True
34,technician,single,secondary,True,920,True,True,cellular,29,,250,1,342,5,failure,True
49,management,married,tertiary,True,735,True,True,unknown,13,,50,3,-1,0,unknown,True
45,management,married,tertiary,True,1300,True,True,cellular,30,,135,3,-1,0,unknown,True
24,admin.,married,secondary,True,541,True,True,unknown,5,,622,4,-1,0,unknown,True
47,management,married,tertiary,True,0,True,True,cellular,19,,213,2,-1,0,unknown,True
36,management,married,tertiary,True,1257,True,True,cellular,8,,108,9,101,1,other,True
25,services,married,secondary,True,4522,True,True,cellular,18,,177,4,-1,0,unknown,True
30,admin.,single,secondary,True,585,True,True,cellular,2,,7,6,-1,0,unknown,True
29,unemployed,single,tertiary,True,150,True,True,cellular,5,,165,1,-1,0,unknown,True
27,services,married,secondary,True,202,True,True,telephone,8,,212,2,-1,0,unknown,True
57,admin.,married,secondary,True,2137,True,True,telephone,8,,132,7,-1,0,unknown,True
38,self-employed,divorced,secondary,True,2674,True,True,unknown,19,,163,2,-1,0,unknown,True
43,blue-collar,married,secondary,True,625,True,True,unknown,30,,175,1,-1,0,unknown,True
35,management,single,secondary,True,73,True,True,unknown,28,,79,2,-1,0,unknown,True
38,management,married,tertiary,True,2656,True,True,cellular,8,,230,2,-1,0,unknown,True
71,retired,married,secondary,True,3,True,True,cellular,13,,1175,3,189,1,other,True
36,blue-collar,married,secondary,True,0,True,True,cellular,15,,794,1,-1,0,unknown,True
40,blue-collar,married,secondary,True,95,True,True,unknown,20,,61,4,-1,0,unknown,True
50,blue-collar,married,primary,True,106,True,True,cellular,12,,460,2,-1,0,unknown,True
31,management,married,tertiary,True,477,True,True,cellular,21,,77,5,-1,0,unknown,True
33,services,divorced,secondary,True,1529,True,True,telephone,18,,41,1,-1,0,unknown,True
57,technician,married,secondary,True,28,True,True,cellular,8,,163,1,358,1,failure,True
32,services,single,tertiary,True,1743,True,True,cellular,1,,1156,1,261,3,other,True
52,blue-collar,married,primary,True,924,True,True,cellular,21,,93,4,-1,0,unknown,True
30,admin.,single,secondary,True,457,True,True,cellular,27,,90,2,-1,0,unknown,True
40,admin.,married,secondary,True,0,True,True,cellular,3,,561,1,201,1,failure,True
50,admin.,married,secondary,True,736,True,True,unknown,14,,74,1,-1,0,unknown,True
32,management,married,tertiary,True,0,True,True,cellular,29,,183,2,-1,0,unknown,True
36,admin.,single,secondary,True,787,True,True,unknown,17,,92,1,-1,0,unknown,True
60,admin.,married,secondary,True,-396,True,True,cellular,11,,443,1,350,1,failure,True
48,services,married,secondary,True,1573,True,True,cellular,5,,165,1,-1,0,unknown,True
72,retired,married,primary,True,0,True,True,cellular,29,,215,2,-1,0,unknown,True
46,blue-collar,married,secondary,True,524,True,True,telephone,5,,15,7,-1,0,unknown,True
45,blue-collar,married,primary,True,1558,True,True,cellular,6,,179,1,-1,0,unknown,True
50,admin.,married,secondary,True,159,True,True,unknown,7,,216,2,-1,0,unknown,True
29,management,married,tertiary,True,53,True,True,cellular,31,,27,17,-1,0,unknown,True
40,management,single,unknown,True,838,True,True,unknown,12,,619,3,-1,0,unknown,True
49,technician,married,secondary,True,3144,True,True,cellular,31,,349,2,-1,0,unknown,True
42,services,married,secondary,True,737,True,True,unknown,14,,762,2,-1,0,unknown,True
43,technician,married,secondary,True,4056,True,True,cellular,4,,13,6,89,2,failure,True
36,admin.,married,secondary,True,162,True,True,cellular,20,,340,2,-1,0,unknown,True
37,technician,married,primary,True,0,True,True,unknown,6,,76,4,-1,0,unknown,True
59,retired,divorced,primary,True,217,True,True,unknown,26,,574,3,-1,0,unknown,True
75,retired,married,primary,True,3324,True,True,cellular,2,,149,1,-1,0,unknown,True
53,management,married,secondary,True,2895,True,True,unknown,29,,74,1,-1,0,unknown,True
53,management,married,tertiary,True,0,True,True,cellular,14,,85,3,-1,0,unknown,True
57,retired,married,tertiary,True,11254,True,True,cellular,30,,229,2,-1,0,unknown,True
30,technician,married,secondary,True,-280,True,True,cellular,17,,609,2,266,2,failure,True
44,services,married,secondary,True,808,True,True,unknown,2,,67,2,-1,0,unknown,True
51,blue-collar,married,primary,True,0,True,True,unknown,9,,166,2,-1,0,unknown,True
30,blue-collar,married,secondary,True,246,True,True,cellular,18,,166,2,113,5,failure,True
42,blue-collar,married,secondary,True,-972,True,True,unknown,29,,146,1,-1,0,unknown,True
48,blue-collar,married,secondary,True,750,True,True,cellular,5,,85,2,8,2,other,True
40,unemployed,married,tertiary,True,2430,True,True,cellular,24,,87,2,-1,0,unknown,True
36,technician,married,secondary,True,-179,True,True,cellular,17,,144,1,-1,0,unknown,True
40,admin.,married,secondary,True,1412,True,True,cellular,31,,48,3,-1,0,unknown,True
47,housemaid,married,secondary,True,-1531,True,True,cellular,31,,156,8,-1,0,unknown,True
39,management,married,tertiary,True,51,True,True,cellular,20,,140,2,-1,0,unknown,True
41,services,married,unknown,True,88,True,True,cellular,11,,105,1,336,2,failure,True
42,housemaid,married,primary,True,-209,True,True,cellular,11,,90,2,-1,0,unknown,True
50,housemaid,single,secondary,True,799,True,True,telephone,28,,63,1,-1,0,unknown,True
58,retired,married,tertiary,True,4048,True,True,cellular,15,,270,5,-1,0,unknown,True
70,retired,married,secondary,True,1310,True,True,cellular,15,,634,1,-1,0,unknown,True
29,management,single,tertiary,True,573,True,True,unknown,16,,190,4,-1,0,unknown,True
56,management,married,tertiary,True,6798,True,True,cellular,17,,250,1,-1,0,unknown,True
32,self-employed,married,tertiary,True,1214,True,True,cellular,11,,104,2,-1,0,unknown,True
39,technician,single,unknown,True,75,True,True,unknown,6,,26,1,-1,0,unknown,True
33,management,divorced,tertiary,True,387,True,True,cellular,6,,17,5,-1,0,unknown,True
47,technician,married,secondary,True,2246,True,True,cellular,10,,330,1,-1,0,unknown,True
39,blue-collar,divorced,primary,True,3,True,True,unknown,1,,625,1,-1,0,unknown,True
34,technician,married,secondary,True,883,True,True,cellular,14,,163,3,-1,0,unknown,True
36,blue-collar,married,primary,True,1503,True,True,cellular,19,,138,1,-1,0,unknown,True
40,blue-collar,married,primary,True,-322,True,True,unknown,6,,144,1,-1,0,unknown,True
34,technician,married,primary,True,1301,True,True,cellular,2,,56,1,-1,0,unknown,True
54,blue-collar,married,primary,True,950,True,True,unknown,15,,285,2,-1,0,unknown,True
36,management,married,tertiary,True,2326,True,True,cellular,20,,7,5,-1,0,unknown,True
34,blue-collar,married,primary,True,-78,True,True,unknown,9,,198,1,-1,0,unknown,True
50,admin.,divorced,secondary,True,2405,True,True,cellular,6,,114,1,287,8,failure,True
48,technician,divorced,tertiary,True,113,True,True,cellular,22,,38,1,-1,0,unknown,True
35,services,married,tertiary,True,4564,True,True,cellular,18,,45,6,-1,0,unknown,True
33,services,married,secondary,True,387,True,True,cellular,7,,327,2,138,2,failure,True
42,technician,married,secondary,True,1865,True,True,unknown,15,,164,1,-1,0,unknown,True
31,technician,single,secondary,True,4105,True,True,cellular,30,,264,1,-1,0,unknown,True
54,blue-collar,married,primary,True,258,True,True,telephone,25,,86,1,88,1,failure,True
55,management,married,primary,True,19,True,True,unknown,16,,56,3,-1,0,unknown,True
30,management,single,tertiary,True,3773,True,True,cellular,9,,75,4,258,1,failure,True
30,services,married,secondary,True,1808,True,True,cellular,18,,83,2,-1,0,unknown,True
59,management,divorced,tertiary,True,1304,True,True,unknown,18,,220,1,-1,0,unknown,True
50,admin.,single,secondary,True,3702,True,True,cellular,16,,109,5,-1,0,unknown,True
59,retired,married,secondary,True,163,True,True,cellular,24,,464,1,-1,0,unknown,True
27,services,single,secondary,True,-151,True,True,cellular,8,,283,2,-1,0,unknown,True
25,management,single,tertiary,True,1602,True,True,cellular,26,,154,1,-1,0,unknown,True
37,admin.,married,secondary,True,1314,True,True,cellular,22,,74,1,14,9,failure,True
36,technician,married,secondary,True,84,True,True,unknown,20,,67,1,-1,0,unknown,True
56,retired,married,primary,True,1906,True,True,unknown,19,,45,9,-1,0,unknown,True
52,management,married,tertiary,True,291,True,True,cellular,21,,150,3,-1,0,unknown,True
36,services,divorced,secondary,True,223,True,True,cellular,11,,80,1,-1,0,unknown,True
30,technician,married,secondary,True,207,True,True,unknown,23,,72,2,-1,0,unknown,True
31,management,single,tertiary,True,518,True,True,cellular,18,,399,1,-1,0,unknown,True
55,retired,married,secondary,True,241,True,True,unknown,20,,14,6,-1,0,unknown,True
28,admin.,single,secondary,True,-126,True,True,cellular,8,,360,4,-1,0,unknown,True
44,management,single,secondary,True,421,True,True,cellular,5,,307,1,-1,0,unknown,True
28,blue-collar,single,secondary,True,38,True,True,unknown,23,,31,1,-1,0,unknown,True
25,technician,single,tertiary,True,800,True,True,unknown,13,,151,4,-1,0,unknown,True
39,admin.,divorced,secondary,True,32,True,True,unknown,20,,8,10,-1,0,unknown,True
32,management,married,secondary,True,1477,True,True,cellular,18,,111,1,-1,0,unknown,True
42,blue-collar,married,secondary,True,160,True,True,unknown,26,,190,1,-1,0,unknown,True
31,blue-collar,single,secondary,True,4415,True,True,unknown,2,,329,1,-1,0,unknown,True
38,technician,divorced,secondary,True,-397,True,True,cellular,21,,91,9,-1,0,unknown,True
30,admin.,married,secondary,True,590,True,True,cellular,11,,443,3,-1,0,unknown,True
50,technician,married,secondary,True,778,True,True,cellular,23,,16,1,-1,0,unknown,True
50,management,married,tertiary,True,19,True,True,cellular,23,,205,1,-1,0,unknown,True
47,unemployed,married,secondary,True,0,True,True,cellular,18,,81,2,-1,0,unknown,True
29,blue-collar,married,secondary,True,-28,True,True,unknown,12,,393,1,-1,0,unknown,True
34,entrepreneur,married,secondary,True,3119,True,True,unknown,21,,250,4,-1,0,unknown,True
54,management,married,tertiary,True,122,True,True,cellular,22,,126,3,-1,0,unknown,True
43,admin.,married,secondary,True,0,True,True,unknown,20,,804,12,-1,0,unknown,True
47,blue-collar,married,primary,True,4157,True,True,unknown,11,,90,3,-1,0,unknown,True
55,retired,married,secondary,True,102,True,True,unknown,7,,74,1,-1,0,unknown,True
35,services,married,secondary,True,437,True,True,unknown,26,,240,1,-1,0,unknown,True
32,blue-collar,married,secondary,True,1,True,True,cellular,18,,77,3,-1,0,unknown,True
49,blue-collar,married,primary,True,-354,True,True,cellular,7,,455,1,-1,0,unknown,True
39,management,single,tertiary,True,1234,True,True,telephone,29,,64,4,-1,0,unknown,True
32,technician,married,secondary,True,901,True,True,unknown,21,,102,3,-1,0,unknown,True
49,blue-collar,married,primary,True,247,True,True,cellular,22,,283,1,-1,0,unknown,True
32,blue-collar,single,primary,True,180,True,True,cellular,13,,804,1,-1,0,unknown,True
47,management,married,tertiary,True,274,True,True,cellular,4,,313,2,-1,0,unknown,True
42,blue-collar,single,primary,True,92,True,True,cellular,30,,86,2,-1,0,unknown,True
52,admin.,married,primary,True,813,True,True,cellular,5,,113,2,-1,0,unknown,True
31,technician,single,secondary,True,1170,True,True,unknown,2,,120,2,-1,0,unknown,True
52,blue-collar,divorced,primary,True,-183,True,True,unknown,6,,145,1,-1,0,unknown,True
38,management,married,tertiary,True,0,True,True,cellular,28,,77,18,-1,0,unknown,True
53,blue-collar,married,secondary,True,136,True,True,unknown,15,,99,1,-1,0,unknown,True
40,technician,married,tertiary,True,103,True,True,unknown,8,,135,2,-1,0,unknown,True
31,admin.,married,secondary,True,23,True,True,cellular,28,,322,7,-1,0,unknown,True
53,technician,married,unknown,True,2242,True,True,cellular,10,,154,14,-1,0,unknown,True
46,blue-collar,married,secondary,True,137,True,True,unknown,20,,252,3,-1,0,unknown,True
49,admin.,married,secondary,True,1047,True,True,cellular,8,,133,4,-1,0,unknown,True
34,technician,single,secondary,True,5731,True,True,cellular,21,,101,3,-1,0,unknown,True
63,entrepreneur,married,tertiary,True,2707,True,True,telephone,16,,57,4,-1,0,unknown,True
41,technician,married,secondary,True,-329,True,True,telephone,5,,13,8,238,9,other,True
55,blue-collar,married,primary,True,158,True,True,unknown,15,,176,18,-1,0,unknown,True
29,entrepreneur,single,tertiary,True,219,True,True,cellular,18,,76,2,356,1,failure,True
47,blue-collar,married,secondary,True,2775,True,True,unknown,14,,262,1,-1,0,unknown,True
37,blue-collar,married,primary,True,461,True,True,unknown,30,,272,2,-1,0,unknown,True
38,technician,single,secondary,True,145,True,True,unknown,27,,109,2,-1,0,unknown,True
29,technician,single,secondary,True,309,True,True,unknown,13,,214,1,-1,0,unknown,True
41,management,married,primary,True,733,True,True,cellular,7,,69,1,335,7,failure,True
53,technician,married,secondary,True,8417,True,True,unknown,14,,435,1,-1,0,unknown,True
40,retired,single,secondary,True,1400,True,True,unknown,20,,20,7,-1,0,unknown,True
56,services,divorced,secondary,True,72,True,True,cellular,7,,263,1,357,4,failure,True
34,management,single,tertiary,True,0,True,True,unknown,21,,759,1,-1,0,unknown,True
28,management,single,tertiary,True,9710,True,True,cellular,14,,786,2,-1,0,unknown,True
41,self-employed,married,unknown,True,1377,True,True,cellular,15,,111,4,371,2,other,True
32,unemployed,married,unknown,True,881,True,True,cellular,9,,79,5,-1,0,unknown,True
51,blue-collar,married,secondary,True,0,True,True,unknown,5,,173,2,-1,0,unknown,True
33,blue-collar,married,secondary,True,285,True,True,unknown,3,,267,1,-1,0,unknown,True
34,blue-collar,single,secondary,True,550,True,True,cellular,20,,90,3,346,1,failure,True
26,unemployed,married,secondary,True,285,True,True,cellular,6,,265,2,342,2,failure,True
31,technician,married,secondary,True,-360,True,True,unknown,27,,93,2,-1,0,unknown,True
39,entrepreneur,married,secondary,True,0,True,True,cellular,21,,108,7,-1,0,unknown,True
50,management,married,tertiary,True,72,True,True,cellular,22,,171,13,-1,0,unknown,True
33,services,married,secondary,True,930,True,True,cellular,24,,149,2,-1,0,unknown,True
44,technician,married,tertiary,True,717,True,True,cellular,3,,150,2,-1,0,unknown,True
38,blue-collar,married,secondary,True,67,True,True,cellular,28,,74,1,239,2,failure,True
33,blue-collar,married,secondary,True,6227,True,True,unknown,23,,76,2,-1,0,unknown,True
32,blue-collar,single,secondary,True,5252,True,True,unknown,21,,1162,2,-1,0,unknown,True
33,management,single,tertiary,True,561,True,True,cellular,7,,104,1,-1,0,unknown,True
